"AgeRange","AvatarId","FacebookUid","FastestResponse","Gender","HighScore","LifetimeScore","Locale","Recordings","UserId"
"04/25/1987","1080","709540525","0","male","12052","20028","Edmonton, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10394"
"07/03/1976","1080","537250352","122","female","0","4578","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10395"
"07/03/1976","1080","537250352","","female","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10396"
"07/03/1976","1080","537250352","","female","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10397"
"07/23/1969","1080","534469613","696","male","13764","15434","Sherwood Park, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10398"
"unavailable","1080","534469613","","male","0","0","Sherwood Park, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10399"
"02/08/1999","1080","100003788779771","224","male","14746","49520","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10400"
"unavailable","1080","100001917957834","0","female","12642","89052","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10401"
"08/06/1967","1080","100000035145749","0","male","14016","66850","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10402"
"05/17/1979","1080","567581646","52","female","16152","28800","Grande Prairie, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10403"
"unavailable","1080","100001064386628","0","female","7532","7532","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10404"
"12/31/1967","1080","1734464974","166","female","10778","12532","Edmonton, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10405"
"05/23/1967","1080","717265410","0","female","17582","129498","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10406"
"05/24/1979","1080","798945174","","male","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10407"
"04/21/1989","1080","697225077","300","female","17906","96794","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10408"
"04/21/1989","1080","697225077","","female","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10409"
"03/24/1988","1080","549986026","0","male","17604","80084","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10410"
"03/24/1988","1080","549986026","","male","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10411"
"unavailable","1080","100000517521611","0","male","6072","6072","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10412"
"unavailable","1080","1137277212","0","male","16294","43736","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10413"
"01/12/1990","1080","1633398388","0","male","13746","65288","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10414"
"02/14/1955","1080","100000942948489","0","male","7754","7754","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10415"
"02/14/1955","1080","100000942948489","","male","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10416"
"06/18/1975","1080","635754600","0","male","16372","131972","Karachi, Pakistan","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10417"
"08/06/1988","1080","120406307","0","male","13594","25776","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10418"
"09/29/1982","1080","559420532","0","male","5946","5946","Edmonton, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10419"
"07/15/1937","1080","611700687","0","male","12078","25510","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10420"
"07/15/1937","1080","611700687","","male","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10421"
"unavailable","1080","100004608552932","0","female","10516","20528","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10422"
"01/07/1980","1080","620906100","0","male","18812","148300","Edmonton, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10423"
"04/19/1981","1080","514902046","","male","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10424"
"08/14/1961","1080","580201652","1758","male","0","1758","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10425"
"08/14/1961","1080","580201652","0","male","13084","35874","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","10426"
"04/29/1995","1080","100000717982095","0","male","0","1552","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","20424"
"unavailable","1080","100000717982095","","male","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","20425"
"01/06/1955","1080","669546532","0","male","16392","41430","Edmonton, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","20426"
"04/09/1984","1080","633196577","0","female","18124","112378","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","20427"
"04/09/1984","1080","633196577","582","female","0","1844","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","20428"
"07/11/1960","1080","824944813","","unavailable","0","0","Edmonton, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","20429"
"11/15/1948","1080","100003480095143","0","male","6976","6976","Hinton, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","20430"
"01/01/1987","1080","100004714831126","0","female","4954","4954","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","20431"
"10/10/1981","1080","677941060","","male","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","20432"
"10/10/1981","1080","677941060","88","male","14412","14412","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","20433"
"01/01/1945","1080","622770457","","male","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","30430"
"01/01/1945","1080","622770457","","male","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","30431"
"unavailable","1080","1391502366","0","female","12966","47826","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","30432"
"09/23/1953","1080","903505322","0","female","11992","21980","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","30433"
"01/15/1998","1080","100003967486650","0","female","8050","16246","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","30434"
"09/11/1962","1080","569590284","0","male","13342","39672","Edmonton, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","30435"
"06/26/1991","1080","1207691070","0","female","0","7724","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","30436"
"03/16/1983","1080","626535178","0","male","16044","26940","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","30437"
"unavailable","1080","629522804","","male","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","30438"
"05/02/1979","1080","820825132","524","male","18754","66880","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","30439"
"05/02/1979","1080","820825132","","male","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","30440"
"01/04/1981","1080","588582230","0","male","8776","8776","Mumbai, Maharashtra, India","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","30441"
"01/20/1962","1080","100005608143205","0","female","11940","233608","Calgary, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","30442"
"02/13/1988","1080","120405096","384","female","17620","88936","Edmonton, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","30443"
"unavailable","1080","100000718056690","0","male","13272","16478","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","30444"
"08/14/1947","1080","561631200","520","male","11476","11476","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","30445"
"08/09/1983","1080","100002614123133","0","female","14986","49404","Sherwood Park, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","30446"
"10/16/1976","1080","583981240","0","male","14070","38364","Calgary, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","30447"
"08/05/1967","1080","100000122254564","","female","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40447"
"05/19/1931","1080","100001360534460","0","female","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40448"
"unavailable","1080","1181631646","0","female","17312","76656","Newport, Vermont","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40449"
"04/04/1964","1080","1181631646","","female","0","0","Newport, Vermont","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40450"
"01/15/1963","1080","690784883","","male","0","0","Hamilton, South Lanarkshire","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40451"
"03/10/1988","1080","100003344261233","0","male","9178","14096","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40452"
"11/25/1944","1080","100000484514560","0","female","16670","183382","Ardrossan, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40453"
"07/26/1949","1080","728742153","0","female","10996","47560","Edmonton, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40454"
"05/26/1958","1080","100003745598506","0","male","4074","12222","Victoria, British Columbia","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40455"
"06/12/1952","1080","576898614","0","male","11330","11330","Victoria, British Columbia","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40456"
"02/27/1956","1080","100000587992523","0","female","8654","15290","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40457"
"10/11/1983","1080","713475296","280","unavailable","14290","27700","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40458"
"unavailable","1080","100001771104505","0","unavailable","8268","8268","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40459"
"05/21/1964","1080","1132620114","0","male","14080","14080","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40460"
"05/29/1975","1080","624096001","0","female","15166","91782","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40461"
"05/29/1975","1080","624096001","","female","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40462"
"11/14/1976","1080","618471101","260","female","11942","22434","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40463"
"12/24/1991","1080","100003953802112","","female","0","0","Milwaukee, Wisconsin","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40464"
"unavailable","1080","565438533","0","female","0","900","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40465"
"07/15/1962","1080","100000499223116","0","male","15648","26822","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40466"
"12/27/1973","1080","610140907","82","male","14340","25644","Edmonton, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40467"
"07/22/1993","1080","100000801078109","0","female","0","6298","Murfreesboro, Tennessee","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40468"
"01/05/1993","1080","736482389","308","female","0","5950","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40469"
"08/16/1999","1080","100005304609985","778","female","0","2092","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40470"
"10/08/1966","1080","531791975","","female","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40471"
"04/22/1972","1080","566291266","","unavailable","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40472"
"unavailable","1080","100002220939253","0","male","0","1910","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40473"
"unavailable","1080","1521437251","0","female","9962","57210","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40474"
"05/17/1971","1080","576561770","","female","0","0","Edmonton, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40475"
"03/23/1983","1080","590995589","","female","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40476"
"unavailable","1080","100000176354690","0","male","0","4490","Toronto, Ontario","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40477"
"unavailable","1080","100001667508408","618","female","0","4096","Conway, South Carolina","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40478"
"05/15/1992","1080","100002894497883","488","male","0","2740","Fitchburg, Massachusetts","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","40479"
"05/13/1947","1080","1033943877","0","male","8422","15742","Edmonton, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","50474"
"04/15/1983","1080","834385034","244","male","12464","12464","Edmonton, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","50475"
"03/30/1993","1080","1455720738","0","female","19118","108952","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","50476"
"07/25/1970","1080","796448985","20","female","0","6354","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","50477"
"11/03/1983","1080","793350709","0","male","18184","154782","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","50478"
"unavailable","1080","100006324995161","","female","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","50479"
"unavailable","1080","100006379470728","0","female","17972","32976","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","60477"
"unavailable","1080","100001562402848","0","female","8954","13204","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","60479"
"07/18/1989","1080","574600576","0","male","18888","144204","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","60480"
"09/14/1979","1080","844150340","","male","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","60481"
"02/24/1992","1080","100000697605185","0","female","13162","22646","Saint Albert, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","60482"
"07/07/1991","1080","504596442","0","female","0","7186","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","60483"
"06/28/1994","1080","1573583040","","female","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","70483"
"04/12/1975","1080","662380927","","male","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","70484"
"03/17/1980","1080","541850615","","female","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","70485"
"07/03/1992","1080","100000099680170","","female","0","0","Hayward, California","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","70486"
"12/17/1968","1080","100001163551055","414","female","18582","48918","Edmonton, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","70487"
"03/12/1949","1080","1009870418","","male","0","0","Edmonton, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","70488"
"09/03/1989","1080","100005352786836","","female","0","0","North Branch, Michigan","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","70489"
"unavailable","1080","100005352786836","0","female","9894","9894","North Branch, Michigan","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","70490"
"12/18/1978","1080","100000979264947","0","female","5022","5022","Emporia, Kansas","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","70491"
"10/02/1990","1080","691580051","0","male","17616","74288","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","70492"
"unavailable","1080","100003554769910","0","female","15358","68728","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","70493"
"02/26/2000","1080","100003554769910","","female","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","70494"
"08/03/1984","1080","721870203","94","male","12386","12616","Sydney, Australia","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","80486"
"unavailable","1080","100001217435071","0","female","0","1422","Lahore, Pakistan","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","80491"
"06/24/1967","1080","1098424277","0","male","8250","15418","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","80492"
"05/19/1987","1080","505858003","","male","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","80493"
"05/19/1987","1080","505858003","60","male","14716","25884","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","80494"
"12/29/1999","1080","100004970430353","","male","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","80495"
"10/14/1997","1080","100006455891243","0","female","7492","7492","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","80496"
"03/20/1970","1080","100002530916929","","male","0","0","Wylie, Texas","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","80497"
"unavailable","1080","100004518670798","0","male","0","1440","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","80498"
"12/25/1974","1080","634849459","","female","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","80499"
"unavailable","1080","634849459","","female","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","80500"
"05/19/1991","1080","100000736012903","0","female","0","350","Findlay, Ohio","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","80501"
"unavailable","1080","787600278","374","male","0","2614","Al-Salt, Al Balqa', Jordan","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","80502"
"08/01/1979","1080","100000636726667","","female","0","0","Normal, Illinois","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","80503"
"08/01/1979","1080","100000636726667","","female","0","0","Normal, Illinois","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","80504"
"08/01/1979","1080","100000636726667","","female","0","0","Normal, Illinois","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","80505"
"10/13/1988","1080","100001983429273","","male","0","0","Troy, Alabama","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","90486"
"12/21/1979","1080","100003337918080","0","male","10968","10968","Edmonton, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","90487"
"unavailable","1080","100002517456293","","male","0","0","Regensburg, Germany","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","90488"
"03/23/1995","1080","100002517456293","","male","0","0","Regensburg, Germany","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","90489"
"05/18/1994","1080","1672886036","1656","male","0","1656","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","90498"
"07/26/1992","1080","100001744538322","1718","female","0","1718","Ottawa, Ontario","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","90499"
"09/26/1990","1080","100001665420922","","male","0","0","Wolverhampton","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","90500"
"unavailable","1080","100001665420922","566","male","0","1564","Wolverhampton","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","90501"
"07/12/1977","1080","100001720434425","0","male","8362","8362","Koto-ku, Tokyo, Japan","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","90502"
"unavailable","1080","100005968624414","0","female","6004","14136","Cleves, Ohio","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","90503"
"09/18/1981","1080","588540357","168","male","13412","13412","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","100500"
"03/31/1973","1080","100003082385660","","male","0","0","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","100501"
"unavailable","1080","737094934","0","female","9234","21404","Shelly Beach, Kwazulu-Natal, South Africa","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","100502"
"03/21/1979","1080","100001062810408","0","female","3480","3480","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","100503"
"03/06/1974","1080","1467542719","0","male","3576","6380","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","110500"
"unavailable","1080","100000906116305","0","male","11114","11114","unavailable","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","120500"
"05/21/1989","1080","100000948250389","72","male","15578","88002","Edmonton, Alberta","System.Collections.Generic.HashSet`1[Ots.Game.Data.Recording]","120501"
